instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weather_name,weekday_name,month_name,year,temp_actual,atemp_actual,hum_actual,windspeed_actual
973,2011-02-13,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,4,8,12,Spring,Mist,Sunday,Feb,2011,8.200000000000001,11.365,69.0,7.0015
974,2011-02-13,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,0,2,2,Spring,Mist,Sunday,Feb,2011,8.200000000000001,10.605,69.0,11.0014
975,2011-02-13,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,2,3,5,Spring,Mist,Sunday,Feb,2011,8.200000000000001,10.605,69.0,8.9981
976,2011-02-13,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,0,3,3,Spring,Mist,Sunday,Feb,2011,9.02,13.635,55.00000000000001,0.0
977,2011-02-13,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,1,11,12,Spring,Mist,Sunday,Feb,2011,9.02,11.365,64.0,12.998000000000001
978,2011-02-13,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,12,35,47,Spring,Mist,Sunday,Feb,2011,9.84,11.365,60.0,15.001299999999999
979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105,Spring,Clear,Sunday,Feb,2011,12.299999999999999,13.635,45.0,22.0028
980,2011-02-13,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26,86,112,Spring,Clear,Sunday,Feb,2011,13.120000000000001,14.395,39.0,30.002599999999997
981,2011-02-13,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,58,94,152,Spring,Clear,Sunday,Feb,2011,14.76,15.909999999999998,32.0,31.0009
982,2011-02-13,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,62,92,154,Spring,Clear,Sunday,Feb,2011,15.58,19.695,28.999999999999996,23.9994
983,2011-02-13,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,51,110,161,Spring,Mist,Sunday,Feb,2011,16.400000000000002,20.455000000000002,30.0,27.999299999999998
984,2011-02-13,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,40,122,162,Spring,Mist,Sunday,Feb,2011,16.400000000000002,20.455000000000002,30.0,19.999499999999998
985,2011-02-13,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,28,106,134,Spring,Mist,Sunday,Feb,2011,17.22,21.21,28.000000000000004,22.0028
986,2011-02-13,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,30,95,125,Spring,Clear,Sunday,Feb,2011,17.22,21.21,28.000000000000004,22.0028
987,2011-02-13,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,17,78,95,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,32.0,19.999499999999998
988,2011-02-13,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,11,50,61,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,35.0,19.0012
989,2011-02-13,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,15,32,47,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,35.0,22.0028
990,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,35.0,23.9994
991,2011-02-13,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,5,31,36,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,35.0,19.999499999999998
992,2011-02-13,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,3,27,30,Spring,Clear,Sunday,Feb,2011,16.400000000000002,20.455000000000002,35.0,23.9994
993,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3,8,11,Spring,Clear,Monday,Feb,2011,15.58,19.695,37.0,23.9994
994,2011-02-14,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6,7,Spring,Clear,Monday,Feb,2011,15.58,19.695,37.0,23.9994
995,2011-02-14,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,0,2,2,Spring,Clear,Monday,Feb,2011,14.76,16.665,40.0,19.999499999999998
996,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1,1,2,Spring,Clear,Monday,Feb,2011,13.940000000000001,15.909999999999998,46.0,15.001299999999999
997,2011-02-14,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0,2,2,Spring,Clear,Monday,Feb,2011,13.120000000000001,15.15,53.0,19.0012
998,2011-02-14,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0,3,3,Spring,Clear,Monday,Feb,2011,13.120000000000001,15.15,53.0,19.0012
999,2011-02-14,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1,25,26,Spring,Clear,Monday,Feb,2011,13.940000000000001,15.15,46.0,19.999499999999998
1000,2011-02-14,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,2,96,98,Spring,Clear,Monday,Feb,2011,13.940000000000001,15.15,46.0,19.999499999999998
1001,2011-02-14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,7,249,256,Spring,Clear,Monday,Feb,2011,15.58,19.695,40.0,31.0009
1002,2011-02-14,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,8,122,130,Spring,Clear,Monday,Feb,2011,16.400000000000002,20.455000000000002,37.0,26.0027
1003,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9,46,55,Spring,Clear,Monday,Feb,2011,18.04,21.97,33.0,15.001299999999999
1004,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53,Spring,Clear,Monday,Feb,2011,21.32,25.0,23.0,16.997899999999998
1005,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27,99,126,Spring,Clear,Monday,Feb,2011,22.96,26.515,22.0,30.002599999999997
1006,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27,93,120,Spring,Clear,Monday,Feb,2011,23.779999999999998,27.275,19.0,26.0027
1007,2011-02-14,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,14,76,90,Spring,Clear,Monday,Feb,2011,24.599999999999998,29.544999999999998,15.0,32.9975
1008,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19,71,90,Spring,Clear,Monday,Feb,2011,22.96,26.515,21.0,43.9989
1009,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118,Spring,Clear,Monday,Feb,2011,21.32,25.0,27.0,31.0009
1010,2011-02-14,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,25,218,243,Spring,Clear,Monday,Feb,2011,18.86,22.725,33.0,40.9973
1011,2011-02-14,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,11,194,205,Spring,Clear,Monday,Feb,2011,16.400000000000002,20.455000000000002,40.0,40.9973
1012,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98,Spring,Clear,Monday,Feb,2011,15.58,19.695,43.0,32.9975
1013,2011-02-14,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,5,65,70,Spring,Clear,Monday,Feb,2011,14.76,15.909999999999998,46.0,31.0009
1014,2011-02-14,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,8,35,43,Spring,Clear,Monday,Feb,2011,14.76,15.909999999999998,50.0,35.0008
1015,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1,44,45,Spring,Clear,Monday,Feb,2011,13.940000000000001,14.395,46.0,43.9989
1016,2011-02-14,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,1,19,20,Spring,Clear,Monday,Feb,2011,13.120000000000001,14.395,49.0,32.9975
1017,2011-02-15,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,7,12,19,Spring,Clear,Tuesday,Feb,2011,12.299999999999999,13.635,49.0,27.999299999999998
1018,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,0,5,5,Spring,Clear,Tuesday,Feb,2011,12.299999999999999,12.120000000000001,42.0,51.9987
1019,2011-02-15,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,1,2,3,Spring,Clear,Tuesday,Feb,2011,11.48,11.365,41.0,46.0022
1020,2011-02-15,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224,0,1,1,Spring,Clear,Tuesday,Feb,2011,9.02,9.09,37.0,35.0008
1021,2011-02-15,1,0,2,5,0,2,1,1,0.22,0.1818,0.32,0.4627,0,4,4,Spring,Clear,Tuesday,Feb,2011,9.02,9.09,32.0,31.0009
1022,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,0,30,30,Spring,Clear,Tuesday,Feb,2011,8.200000000000001,9.09,32.0,22.0028
1023,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,2,103,105,Spring,Clear,Tuesday,Feb,2011,8.200000000000001,9.09,32.0,23.9994
1024,2011-02-15,1,0,2,8,0,2,1,1,0.2,0.1818,0.32,0.3582,10,213,223,Spring,Clear,Tuesday,Feb,2011,8.200000000000001,9.09,32.0,23.9994
1025,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,2,108,110,Spring,Clear,Tuesday,Feb,2011,9.02,9.85,28.999999999999996,30.002599999999997
1026,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,5,47,52,Spring,Clear,Tuesday,Feb,2011,9.84,10.605,27.0,19.0012
1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11,46,57,Spring,Clear,Tuesday,Feb,2011,10.66,12.120000000000001,25.0,16.997899999999998
1028,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,6,65,71,Spring,Clear,Tuesday,Feb,2011,11.48,13.635,24.0,16.997899999999998
1029,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,14,68,82,Spring,Clear,Tuesday,Feb,2011,13.120000000000001,15.15,21.0,15.001299999999999
1030,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,10,69,79,Spring,Clear,Tuesday,Feb,2011,13.940000000000001,15.909999999999998,19.0,15.001299999999999
1031,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,11,74,85,Spring,Clear,Tuesday,Feb,2011,13.940000000000001,16.665,19.0,11.0014
1032,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,21,77,98,Spring,Clear,Tuesday,Feb,2011,13.940000000000001,15.909999999999998,19.0,16.997899999999998
1033,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,15,191,206,Spring,Clear,Tuesday,Feb,2011,13.120000000000001,15.15,22.0,15.001299999999999
1034,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,14,198,212,Spring,Clear,Tuesday,Feb,2011,12.299999999999999,15.15,22.0,8.9981
1035,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,3,142,145,Spring,Clear,Tuesday,Feb,2011,11.48,14.395,26.0,8.9981
1036,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,3,98,101,Spring,Clear,Tuesday,Feb,2011,10.66,13.635,33.0,7.0015
1037,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,5,61,66,Spring,Clear,Tuesday,Feb,2011,9.84,14.395,52.0,0.0
1038,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,0,41,41,Spring,Clear,Tuesday,Feb,2011,9.84,14.395,44.0,0.0
1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0,20,20,Spring,Mist,Tuesday,Feb,2011,9.02,12.879999999999999,44.0,6.0032
1040,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,0,15,15,Spring,Clear,Wednesday,Feb,2011,9.02,12.879999999999999,41.0,6.0032
1041,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,0,9,9,Spring,Clear,Wednesday,Feb,2011,8.200000000000001,11.365,44.0,6.0032
1042,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0.194,0,1,1,Spring,Mist,Wednesday,Feb,2011,8.200000000000001,9.85,47.0,12.998000000000001
1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,0,1,1,Spring,Clear,Wednesday,Feb,2011,8.200000000000001,9.85,51.0,12.998000000000001
1044,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,0,5,5,Spring,Clear,Wednesday,Feb,2011,8.200000000000001,9.85,47.0,12.998000000000001
1045,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,1,32,33,Spring,Clear,Wednesday,Feb,2011,8.200000000000001,9.85,55.00000000000001,15.001299999999999
1046,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,5,103,108,Spring,Mist,Wednesday,Feb,2011,8.200000000000001,9.85,55.00000000000001,15.001299999999999
1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6,224,230,Spring,Mist,Wednesday,Feb,2011,9.02,11.365,55.00000000000001,11.0014
1048,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,2,122,124,Spring,Clear,Wednesday,Feb,2011,9.84,10.605,52.0,19.0012
1049,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,14,55,69,Spring,Clear,Wednesday,Feb,2011,10.66,11.365,41.0,26.0027
1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7,59,66,Spring,Clear,Wednesday,Feb,2011,13.940000000000001,15.15,34.0,19.999499999999998
1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86,Spring,Clear,Wednesday,Feb,2011,15.58,19.695,32.0,22.0028
1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13,80,93,Spring,Clear,Wednesday,Feb,2011,17.22,21.21,30.0,23.9994
1053,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17,65,82,Spring,Clear,Wednesday,Feb,2011,18.86,22.725,28.000000000000004,27.999299999999998
1054,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,35,82,117,Spring,Clear,Wednesday,Feb,2011,18.86,22.725,28.000000000000004,27.999299999999998
1055,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,26,96,122,Spring,Clear,Wednesday,Feb,2011,18.86,22.725,31.0,26.0027
1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11,244,255,Spring,Clear,Wednesday,Feb,2011,18.86,22.725,28.000000000000004,19.0012
1057,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,20,202,222,Spring,Clear,Wednesday,Feb,2011,16.400000000000002,20.455000000000002,40.0,15.001299999999999
1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18,143,161,Spring,Clear,Wednesday,Feb,2011,13.940000000000001,15.909999999999998,53.0,15.001299999999999
1059,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,10,108,118,Spring,Clear,Wednesday,Feb,2011,15.58,19.695,43.0,12.998000000000001
1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.194,5,87,92,Spring,Clear,Wednesday,Feb,2011,14.76,17.424999999999997,46.0,12.998000000000001
1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12,61,73,Spring,Clear,Wednesday,Feb,2011,13.940000000000001,16.665,53.0,12.998000000000001
1062,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,2,31,33,Spring,Clear,Wednesday,Feb,2011,15.58,19.695,40.0,15.001299999999999
1063,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,1,16,17,Spring,Clear,Thursday,Feb,2011,13.940000000000001,16.665,53.0,12.998000000000001
1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0,6,6,Spring,Clear,Thursday,Feb,2011,13.940000000000001,15.909999999999998,53.0,15.001299999999999
1065,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2,4,6,Spring,Mist,Thursday,Feb,2011,13.940000000000001,15.909999999999998,53.0,15.001299999999999
1066,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,3,1,4,Spring,Clear,Thursday,Feb,2011,13.940000000000001,16.665,53.0,12.998000000000001
1067,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.194,3,1,4,Spring,Clear,Thursday,Feb,2011,13.120000000000001,15.909999999999998,56.99999999999999,12.998000000000001
1068,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,1,11,12,Spring,Clear,Thursday,Feb,2011,13.120000000000001,16.665,66.0,6.0032
1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3,44,47,Spring,Clear,Thursday,Feb,2011,12.299999999999999,15.15,70.0,8.9981
1070,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,7,119,126,Spring,Clear,Thursday,Feb,2011,13.120000000000001,16.665,56.99999999999999,7.0015
1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285,Spring,Clear,Thursday,Feb,2011,13.120000000000001,16.665,56.99999999999999,6.0032
1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,16,163,179,Spring,Clear,Thursday,Feb,2011,14.76,17.424999999999997,56.99999999999999,12.998000000000001
1073,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.194,18,70,88,Spring,Clear,Thursday,Feb,2011,15.58,19.695,54.0,12.998000000000001
1074,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19,71,90,Spring,Mist,Thursday,Feb,2011,18.04,21.97,44.0,16.997899999999998
1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15,86,101,Spring,Clear,Thursday,Feb,2011,19.68,23.485,41.0,15.001299999999999
1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123,Spring,Clear,Thursday,Feb,2011,22.14,25.759999999999998,34.0,15.001299999999999
1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55,81,Spring,Clear,Thursday,Feb,2011,24.599999999999998,31.06,31.0,15.001299999999999
1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106,Spring,Clear,Thursday,Feb,2011,24.599999999999998,30.305,28.000000000000004,16.997899999999998
1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29,117,146,Spring,Mist,Thursday,Feb,2011,22.96,26.515,35.0,19.999499999999998
1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274,Spring,Mist,Thursday,Feb,2011,23.779999999999998,27.275,32.0,19.999499999999998
1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11,211,222,Spring,Mist,Thursday,Feb,2011,22.14,25.759999999999998,42.0,19.0012
1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175,Spring,Clear,Thursday,Feb,2011,19.68,23.485,55.00000000000001,22.0028
1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139,Spring,Clear,Thursday,Feb,2011,19.68,23.485,59.0,22.0028
1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5,119,124,Spring,Clear,Thursday,Feb,2011,21.32,25.0,55.00000000000001,26.0027
1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76,Spring,Clear,Thursday,Feb,2011,20.5,24.240000000000002,59.0,19.0012
1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40,44,Spring,Clear,Thursday,Feb,2011,18.86,22.725,67.0,19.999499999999998
1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12,20,32,Spring,Clear,Friday,Feb,2011,18.04,21.97,72.0,19.0012
1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8,Spring,Clear,Friday,Feb,2011,18.04,21.97,72.0,15.001299999999999
1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7,Spring,Clear,Friday,Feb,2011,18.04,21.97,72.0,19.0012
1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8,Spring,Clear,Friday,Feb,2011,18.86,22.725,67.0,16.997899999999998
1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1,Spring,Clear,Friday,Feb,2011,18.86,22.725,67.0,16.997899999999998
1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7,Spring,Mist,Friday,Feb,2011,18.86,22.725,67.0,7.0015
1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50,Spring,Mist,Friday,Feb,2011,18.04,21.97,72.0,11.0014
1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8,108,116,Spring,Mist,Friday,Feb,2011,17.22,21.21,77.0,15.001299999999999
1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,26,246,272,Spring,Mist,Friday,Feb,2011,17.22,21.21,77.0,12.998000000000001
1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15,154,169,Spring,Mist,Friday,Feb,2011,17.22,21.21,77.0,12.998000000000001
1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95,Spring,Mist,Friday,Feb,2011,18.04,21.97,72.0,15.001299999999999
1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113,Spring,Clear,Friday,Feb,2011,18.04,21.97,72.0,11.0014
1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59,126,185,Spring,Clear,Friday,Feb,2011,20.5,24.240000000000002,59.0,12.998000000000001
1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.194,45,131,176,Spring,Clear,Friday,Feb,2011,24.599999999999998,31.06,43.0,12.998000000000001
1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73,118,191,Spring,Clear,Friday,Feb,2011,27.060000000000002,31.06,36.0,19.999499999999998
1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55,117,172,Spring,Clear,Friday,Feb,2011,27.060000000000002,31.06,36.0,22.0028
1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232,Spring,Clear,Friday,Feb,2011,27.060000000000002,31.06,36.0,19.0012
1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52,275,327,Spring,Clear,Friday,Feb,2011,27.060000000000002,31.06,34.0,23.9994
1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224,Spring,Clear,Friday,Feb,2011,26.240000000000002,31.06,33.0,22.0028
1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162,Spring,Clear,Friday,Feb,2011,25.419999999999998,31.06,28.999999999999996,39.000699999999995
1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19,105,124,Spring,Clear,Friday,Feb,2011,24.599999999999998,31.06,31.0,12.998000000000001
1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11,61,72,Spring,Clear,Friday,Feb,2011,23.779999999999998,27.275,21.0,32.9975
1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107,Spring,Clear,Friday,Feb,2011,22.14,25.759999999999998,10.0,16.997899999999998
1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16,61,77,Spring,Clear,Friday,Feb,2011,21.32,25.0,8.0,19.0012
1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6,23,29,Spring,Clear,Saturday,Feb,2011,19.68,23.485,12.0,32.9975
1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31,Spring,Clear,Saturday,Feb,2011,18.86,22.725,14.000000000000002,27.999299999999998
1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3,14,17,Spring,Clear,Saturday,Feb,2011,18.04,21.97,13.0,26.0027
1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7,Spring,Clear,Saturday,Feb,2011,17.22,21.21,14.000000000000002,19.999499999999998
1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,Spring,Clear,Saturday,Feb,2011,16.400000000000002,20.455000000000002,15.0,22.0028
1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,Spring,Clear,Saturday,Feb,2011,16.400000000000002,20.455000000000002,15.0,22.0028
1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6,Spring,Clear,Saturday,Feb,2011,16.400000000000002,20.455000000000002,17.0,27.999299999999998
1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6,16,22,Spring,Clear,Saturday,Feb,2011,15.58,19.695,17.0,35.0008
1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9,36,45,Spring,Clear,Saturday,Feb,2011,15.58,19.695,17.0,39.000699999999995
1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55,Spring,Clear,Saturday,Feb,2011,16.400000000000002,20.455000000000002,16.0,43.9989
1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106,Spring,Clear,Saturday,Feb,2011,17.22,21.21,16.0,39.000699999999995
1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123,Spring,Clear,Saturday,Feb,2011,18.04,21.97,16.0,39.000699999999995
1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38,81,119,Spring,Clear,Saturday,Feb,2011,18.04,21.97,18.0,32.9975
1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52,103,155,Spring,Clear,Saturday,Feb,2011,18.04,21.97,16.0,40.9973
